customer_id,first_name,last_name,email,phone,address,city,state,country,zip_code,registration_date,customer_segment,acquisition_channel
C000866,Gina,Reilly,carrie27@example.com,891-315-7640x67808,"369 Luis Manors, South Catherineland, MH 14689",Scottfurt,Arkansas,Serbia,74864,2024-03-18,Basic,Paid Search
C000867,Alexis,Flores,jonesbrandon@example.com,8964034979,"93807 Evans Orchard Apt. 631, Jenniferfurt, IA 39994",East Williambury,Tennessee,Saint Lucia,24926,2025-07-07,Premium,Paid Search
C000868,Tiffany,Moreno,eric94@example.org,879.932.5116,"353 Robert Center, Lorifurt, MN 64021",Martinezhaven,Missouri,Indonesia,26773,2024-07-31,Basic,Email
C000869,Lauren,Thomas,crystal93@example.com,(337)245-3905x078,"2382 Nicole Mall, Randyfort, TN 75220",Combsborough,Indiana,Haiti,38711,2024-02-23,Standard,Referral
C000870,Antonio,Hughes,uking@example.net,2555762437,"Unit 4180 Box 6360, DPO AP 22584",Lake Harry,Arkansas,Palau,59541,2025-02-12,Basic,Referral
C000871,Andrew,Chambers,michellesmith@example.com,001-450-282-3647x53491,"34071 Carla Falls, Manningborough, NC 66960",South Denisefort,Louisiana,South Georgia and the South Sandwich Islands,01689,2025-06-10,Premium,Social Media
C000872,Mary,Evans,alexis69@example.org,5286597298,"779 House Lodge, Moorefort, MN 22311",North Sandra,Colorado,Vanuatu,54788,2023-08-21,Standard,Social Media
C000873,Michael,Henderson,bergcynthia@example.com,670-483-6608x6685,"1428 Kari Flat, Copelandfort, ID 59968",Smithburgh,Texas,Chile,45433,2025-01-15,Standard,Email
C000874,Brianna,Lewis,cowanwilliam@example.org,(799)329-5721,"199 Anderson Island Apt. 419, Christopherville, CO 47793",Port Taylorport,Kansas,Isle of Man,85347,2024-09-26,Standard,Referral
C000875,Lisa,Hoffman,pattersonchristopher@example.com,806.940.3445,"7580 Peters Trail Apt. 977, Alisonfurt, MH 88805",Beckyhaven,Maryland,Pakistan,56504,2024-05-26,Premium,Social Media
C000876,Amy,Soto,kparrish@example.com,(311)727-5984,"4203 Andrew Roads Apt. 245, Aprilville, NM 95367",Brandonmouth,Oregon,Uruguay,82276,2023-10-26,Premium,Social Media
C000877,James,Richardson,njackson@example.com,252.754.8836x79193,"600 Kyle Wells, Brettport, WA 57337",Keithmouth,Rhode Island,Aruba,88197,2025-01-22,Premium,Referral
C000878,Daniel,Tran,debbie40@example.net,551.467.0511x7959,"PSC 6322, Box 2638, APO AE 20787",New Patrickchester,Connecticut,Mongolia,65134,2024-12-10,Basic,Email
C000879,Erika,Ward,marywright@example.net,(827)835-5704,"4785 Joshua Heights, East Michaelberg, MI 52536",Connorville,New York,Guinea-Bissau,40887,2024-10-18,Standard,Social Media
C000880,Denise,Baker,joseph83@example.net,(733)334-0579,"1923 Garcia Stream, Kimberlyview, CA 11802",North Mark,North Dakota,Tunisia,06293,2025-01-11,Basic,Referral
C000881,Todd,Kemp,pattersonryan@example.org,640-791-1398x1325,"4292 Alicia Route, Dennisside, ND 40163",Port Charlesview,New York,Aruba,96580,2024-07-09,Premium,Social Media
C000882,Ryan,Cruz,andreaross@example.com,(959)254-0706,"32844 Cruz Lodge, Hammondside, LA 33489",Taylormouth,South Dakota,Libyan Arab Jamahiriya,65144,2023-12-03,Premium,Referral
C000883,Dana,Meadows,staffordshane@example.org,(399)848-2469x9787,"884 White Points Suite 008, North John, TN 11662",New Carltown,Hawaii,South Africa,75677,2023-12-20,Basic,Paid Search
C000884,Sara,Schultz,sanchezlisa@example.net,614-369-5299x74172,"07325 Brianna Land Suite 009, East Steven, WA 55367",North Robertfurt,Missouri,British Virgin Islands,15996,2025-07-22,Standard,Social Media
C000885,Rebecca,Rodriguez,esullivan@example.org,845.257.8463,"042 Lawson Field Apt. 816, West Nicole, MD 85780",South Melissa,Minnesota,India,17282,2024-01-23,Basic,Email
C000886,Beverly,Hodges,dgamble@example.net,+1-275-891-7085x10921,"25456 Eugene Station, East Christopherstad, MA 87570",East Nicolemouth,Mississippi,Venezuela,65135,2024-08-31,Premium,Referral
C000887,Stanley,Pham,williamsonelizabeth@example.com,001-919-202-7809,"455 Cowan Locks, Sandraborough, IN 15281",South Loriview,Delaware,Lao People's Democratic Republic,64630,2025-06-27,Basic,Organic
C000888,James,Taylor,nhamilton@example.net,532-276-5465,"154 Dana Well Apt. 821, Robertville, VI 80755",West Tammy,North Dakota,Dominica,28784,2025-06-15,Standard,Referral
C000889,Adam,Scott,bpowell@example.net,362-831-2116x62297,"45163 Brown Junctions Apt. 258, North Michael, UT 29609",Port Jenniferland,Ohio,Greenland,87009,2024-05-18,Standard,Social Media
C000890,Rebecca,Green,mark20@example.org,914-373-7205,"1263 Scott Island, Walterberg, AR 58523",Frankchester,Illinois,Cape Verde,64348,2024-02-03,Premium,Referral
C000891,Erika,Marsh,kevans@example.net,(309)939-9169x94584,"0678 Jennifer Knolls Suite 546, East Andreamouth, MD 06650",North Ricardo,New Jersey,Macao,95733,2025-06-21,Premium,Email
C000892,Richard,Johnson,shannon32@example.org,903.508.1628,"897 Jessica Well, Vargasshire, ME 64565",Johnsonmouth,Wisconsin,Norway,99757,2024-03-03,Basic,Social Media
C000893,Rebecca,Johnson,maria13@example.com,(266)351-2311,"PSC 3230, Box 8598, APO AP 85775",Harrisonhaven,Pennsylvania,Nicaragua,49964,2025-01-11,Premium,Social Media
C000894,Eric,Day,michelle38@example.net,576-546-2727,"245 Candice Club, Brianville, AR 61347",New Samantha,Maryland,New Zealand,35552,2023-08-31,Standard,Paid Search
C000895,Gina,Davis,carolyn52@example.com,(475)897-2423x72133,"14704 Franco Orchard Suite 950, Markside, MO 06195",Martinhaven,Oregon,Northern Mariana Islands,24354,2024-01-03,Premium,Social Media
C000896,Willie,Williams,nguyenbrian@example.net,(822)839-5685x7317,"643 Torres Mountains, East Frankshire, CA 27207",Armstrongmouth,Hawaii,Grenada,00973,2025-03-04,Standard,Paid Search
C000897,Paul,Green,tatechristopher@example.org,598-233-4932x557,"68760 Duran Oval Suite 620, Port Glendaport, MA 17090",Davidsonbury,Illinois,Aruba,25840,2024-06-25,Premium,Paid Search
C000898,Ronald,Mayo,summersmarie@example.com,215-636-5425x228,"USS Rose, FPO AP 85774",New Johntown,Oregon,Venezuela,60016,2024-10-08,Premium,Organic
C000899,Jennifer,Contreras,ljohnson@example.org,001-796-351-2309x87952,"3476 Williams Mountain, Sotobury, TN 48150",Andreafort,Alabama,Togo,59842,2024-09-28,Standard,Organic
C000900,Nicole,Collins,francisco77@example.com,5445530380,"Unit 7347 Box 3502, DPO AP 10507",Adrienneton,Hawaii,Costa Rica,04004,2024-06-09,Basic,Referral
C000901,Michael,Randolph,corey68@example.net,578.236.5587x8513,"845 Kristin Manor, Adamsville, RI 68411",Baileyland,Washington,Tunisia,47454,2025-05-26,Basic,Referral
C000902,Joseph,Adams,margaretthomas@example.net,951.768.3251,"304 Kenneth Hollow Suite 979, Lake Matthewchester, NC 68966",Jordanstad,Mississippi,Bermuda,18814,2024-01-06,Premium,Social Media
C000903,David,Curtis,lindsay75@example.net,(298)894-1783x3655,"69433 Jordan Shores, Lake Bryan, ME 43695",Jadeland,Alabama,Haiti,99300,2025-05-16,Basic,Paid Search
C000904,Christine,Jackson,stevensontony@example.org,+1-256-548-0434x68614,"177 Jessica Stravenue, North Joshua, FL 97356",Lake Cameronton,Wisconsin,United States Virgin Islands,68945,2025-06-20,Basic,Email
C000905,Jennifer,Smith,scott88@example.com,+1-314-920-9553x226,"838 Lynch Glen, North Marcshire, MT 16132",South Luisville,Iowa,Italy,59469,2025-07-30,Premium,Paid Search
C000906,Holly,Ibarra,stanleymason@example.org,001-319-832-2393,"5886 Cassandra Views Apt. 552, Lake Emilyville, WV 04308",East Christopherfurt,Ohio,Antarctica (the territory South of 60 deg S),07488,2025-03-04,Premium,Referral
C000907,Victoria,Edwards,ljordan@example.net,(443)786-9215x932,"PSC 8072, Box 7197, APO AA 19542",North Kellyfurt,Maryland,Tokelau,70234,2023-09-16,Premium,Email
C000908,Roberto,Leonard,charleslewis@example.com,856-340-5620,"06385 Anderson Viaduct, East Paulaland, CA 04043",North Edwardstad,West Virginia,United Kingdom,46170,2024-02-02,Premium,Email
C000909,Johnny,Stone,phillipsdebbie@example.net,(836)945-5216x290,"07381 James Vista, East Thomasbury, NY 65864",Rebeccastad,Minnesota,Sweden,95048,2023-10-10,Standard,Paid Search
C000910,Thomas,Kelly,jacksonandrew@example.net,643-703-1348,"USS Vasquez, FPO AP 70277",Amandatown,Florida,Russian Federation,13390,2023-12-17,Standard,Referral
C000911,Joan,Dean,erogers@example.net,001-744-820-6123,"295 Christopher Hollow Apt. 328, Scottchester, AR 17572",Wrightland,Alaska,Malaysia,70440,2024-02-01,Standard,Email
C000912,Jacqueline,Lewis,mcclainwilliam@example.org,(582)473-3341x0554,"064 Williamson Lakes, North John, LA 34749",Jeffreymouth,Alabama,Dominica,46499,2024-03-07,Premium,Referral
C000913,Matthew,Blair,gary12@example.net,+1-430-996-3208x4108,"714 Anna Spring Suite 090, Millerberg, SD 95788",East Pamelachester,Hawaii,Maldives,72080,2025-03-05,Premium,Social Media
C000914,Julie,White,john43@example.org,802.788.4742,"641 Steven Crest, Adrianburgh, TN 40090",New Donna,Washington,South Africa,58234,2025-02-11,Standard,Paid Search
C000915,Shari,Richards,leryan@example.net,001-565-218-5134,"7569 Bryan Bypass Suite 957, South Theresachester, NY 53975",Kimberlyville,Massachusetts,Romania,51949,2025-01-02,Standard,Referral
C000916,Catherine,Russell,paige82@example.net,+1-280-236-8378x446,"219 Carter Spring, New Raymond, MN 96657",Stacyfurt,Montana,Kenya,25662,2023-12-20,Standard,Email
C000917,Michael,Richard,johnsonthomas@example.com,(470)479-5472,"926 Margaret Canyon Suite 517, Lake Marcuston, AK 11034",New Juan,Ohio,Cocos (Keeling) Islands,08066,2024-12-20,Standard,Email
C000918,David,Pennington,bryantdave@example.com,001-662-630-1501x080,"6018 King Islands Apt. 883, Garzachester, AR 05695",Johnsonfurt,North Carolina,Andorra,72114,2025-06-03,Basic,Referral
C000919,William,Madden,leroyarcher@example.org,318.566.4053,"95917 Bentley Gateway, Garciahaven, MO 26997",Michelleshire,California,El Salvador,10271,2024-05-06,Standard,Paid Search
C000920,Brittany,Vasquez,kcollins@example.com,338-859-1982,"1432 Ramirez Estates, Castroview, FM 26176",Cookmouth,Wisconsin,New Caledonia,26475,2025-07-23,Premium,Referral
C000921,Tyler,Lee,ycurtis@example.com,+1-363-789-2523x309,"6512 Jones Well, West Kathleenfurt, CO 19796",North Michelle,Utah,Nepal,80094,2024-12-16,Premium,Social Media
C000922,Colton,Ramirez,tylerparker@example.com,(356)928-1224x56118,"PSC 9028, Box 1229, APO AE 02373",New Williamborough,Missouri,Djibouti,10703,2025-07-25,Premium,Email
C000923,Patricia,Bailey,christopherpatterson@example.com,001-658-289-5737,"172 Kevin Ford Suite 120, Sloanfurt, ME 40119",Joannside,Arizona,Kiribati,36707,2024-11-17,Standard,Referral
C000924,Lisa,Lee,diane95@example.org,+1-599-647-1590x5789,"09277 Woods Lakes, South Peterstad, AS 06635",Stewartmouth,Washington,Norfolk Island,28682,2024-05-28,Premium,Referral
C000925,Joshua,Lewis,petersonryan@example.org,471.237.8199x98359,"6195 Torres Green Apt. 898, North David, HI 46873",East Sheila,Iowa,Slovenia,77733,2024-01-30,Premium,Social Media
C000926,Joshua,Mccullough,rachelalexander@example.com,001-915-248-3365,"Unit 7005 Box 2934, DPO AP 46963",Christinaland,Illinois,Bosnia and Herzegovina,67992,2023-10-21,Premium,Paid Search
C000927,Jeffrey,Moore,loganjohn@example.net,+1-503-923-1630x32866,"45541 Stone Green, East Rachel, ME 09728",Port Connie,Utah,Haiti,16245,2024-07-26,Standard,Email
C000928,Patricia,Burnett,reginaerickson@example.org,(412)989-3281x423,"049 Lauren Forest, East Rachelton, LA 52776",Williamport,Alabama,Sweden,68028,2025-04-25,Basic,Paid Search
C000929,Cynthia,Graves,rebecca00@example.com,001-616-565-3214x9606,"99945 Lee Drive Apt. 820, South Jennifer, MO 88949",Christopherville,Utah,San Marino,75014,2023-11-17,Standard,Organic
C000930,Michael,Nolan,bryan06@example.net,+1-462-839-7962x620,"PSC 9702, Box 5978, APO AE 45781",North Kelly,Virginia,Luxembourg,47397,2024-04-12,Premium,Email
C000931,John,Lee,hjackson@example.net,403-729-9419x6627,"32366 Lisa Via, Stevenport, MN 00905",Lake Angelashire,Wisconsin,El Salvador,80263,2025-03-13,Standard,Organic
C000932,Laura,Ryan,brenda95@example.com,(259)913-6019x56776,"552 Jackson Turnpike, Ryanmouth, TN 48556",West Trevorfurt,Alabama,Czech Republic,79811,2024-04-22,Standard,Organic
C000933,Sarah,Keller,patricia95@example.net,(818)823-7590x09091,"3411 Richard Pike Apt. 603, Port Elizabeth, FL 56196",North Ashleyborough,Arkansas,Iraq,86675,2025-01-29,Standard,Referral
C000934,Mathew,Gardner,cooperlori@example.com,+1-954-523-4888x041,"12448 Keith Land Apt. 603, Danielburgh, IN 39837",Baldwinbury,Nevada,Malta,86238,2024-09-05,Standard,Paid Search
C000935,Jason,Pitts,alexis46@example.org,8547348591,"Unit 1393 Box 4715, DPO AP 98494",East Jason,Kansas,French Guiana,56739,2023-11-04,Standard,Organic
C000936,Monica,Fitzpatrick,walkerkelly@example.com,(311)723-2584,"878 Barnes Street Suite 136, South Thomasland, WV 62638",Angelicatown,Alabama,Zambia,12898,2023-08-10,Standard,Paid Search
C000937,Donald,Ward,williamsdonald@example.net,920-415-5348x3693,"5995 Sarah Place, Port Tracy, FM 35751",Gallegosfort,Iowa,Bulgaria,87185,2025-01-08,Premium,Social Media
C000938,Jesse,Douglas,ashley09@example.net,881.646.8118x56623,"6863 Michael Gateway Apt. 490, Lake Jesseberg, OH 56789",Dianaland,North Carolina,Montserrat,79255,2024-04-16,Premium,Social Media
C000939,Kiara,Harvey,sarahesparza@example.net,216-318-1526,"7671 Jenny Lake Apt. 838, Lake Tiffanystad, WA 22745",West Ruth,Massachusetts,Luxembourg,86411,2023-12-25,Premium,Paid Search
C000940,Dakota,Cruz,liutracie@example.net,+1-377-269-0123x82016,"08536 Bradley Ports, Patriciashire, RI 58127",South Matthewbury,Washington,Mexico,34900,2023-08-26,Premium,Social Media
C000941,Maria,Brown,glasstimothy@example.com,820-231-5702,"1591 Kendra Plain Suite 326, Tatestad, MP 91305",Edwardshaven,South Dakota,American Samoa,72441,2023-08-13,Standard,Paid Search
C000942,Joshua,Vargas,debrabrown@example.org,001-923-702-7738x82043,"341 Raymond Manors, Vegamouth, HI 93579",Valentinebury,Arizona,Mauritania,67865,2024-01-20,Basic,Email
C000943,Rebecca,Hunter,laurenreynolds@example.org,330-280-9372x9435,"7841 Lopez Landing Apt. 436, Joshuabury, GU 76606",New David,Minnesota,Sri Lanka,75872,2024-11-17,Standard,Referral
C000944,Megan,Brewer,alisonfrancis@example.net,001-846-941-0986x46128,"41154 Andrea Orchard, Lake Stacey, AR 05867",Jeremyville,Texas,Equatorial Guinea,43999,2024-12-18,Premium,Organic
C000945,Russell,Miller,ortizbridget@example.org,5672430349,"631 Ramirez Parkways, East Cindy, NM 61501",Thomastown,New Hampshire,Eritrea,42910,2024-03-12,Premium,Social Media
C000946,Tiffany,Morris,ykane@example.org,378-506-9833,"1384 Chapman Falls Apt. 176, Sheashire, PW 73369",Shelleymouth,Hawaii,Comoros,34556,2024-02-08,Premium,Paid Search
C000947,David,Thomas,carterelizabeth@example.com,819-723-3095x622,"9796 Ochoa Coves Apt. 736, Valenzuelahaven, OR 51454",Port Brandybury,South Dakota,Guinea,22288,2023-09-15,Basic,Referral
C000948,Grace,George,wbender@example.org,658.713.8466,"132 Bell Valleys, Terrichester, NM 81576",Lake Jesus,Rhode Island,Azerbaijan,60537,2023-10-14,Basic,Email
C000949,Tiffany,Lopez,yross@example.com,985-627-3321x480,"03333 Bowman Drive Suite 264, Lake Matthew, ID 57484",North Brandonburgh,New Hampshire,Grenada,04536,2024-04-06,Premium,Social Media
C000950,Dennis,Wallace,kevin12@example.com,494-955-0140,"154 James Isle, Port Heatherbury, PW 74716",Simmonschester,Florida,Aruba,54352,2025-01-09,Premium,Social Media
C000951,Corey,Lopez,qhill@example.com,3232469101,"5010 French Loaf Suite 148, West Sarahland, MP 55754",Vargastown,New Jersey,Cambodia,53989,2024-03-20,Premium,Organic
C000952,Alyssa,Hardy,matthewsdavid@example.com,352.707.7762x647,"594 Susan Square Suite 606, New Josephfort, GA 67314",Port Samanthamouth,West Virginia,El Salvador,88644,2023-12-09,Premium,Email
C000953,Nicole,Matthews,yevans@example.com,389.997.6664x89181,"9983 Cortez View, Wrightmouth, PR 15956",Karenchester,Alaska,Gambia,81355,2023-12-17,Basic,Referral
C000954,Christopher,Hanson,oallen@example.com,(366)542-3128x254,"PSC 4196, Box 1045, APO AE 91467",Port Sarahberg,North Carolina,Mali,62925,2025-07-04,Standard,Organic
C000955,Wesley,Jones,vroberts@example.org,(958)402-0537x190,"06621 John Crest Apt. 979, Brookeborough, AK 40157",South Randy,Virginia,Namibia,63346,2024-01-05,Premium,Email
C000956,Andrew,Patrick,wbradley@example.com,(258)320-7051x1787,"2487 Henderson Dale, Port Gregory, OH 55622",New Andrewton,West Virginia,North Macedonia,72854,2025-07-01,Basic,Referral
C000957,Jessica,Barr,janice38@example.com,7113646188,"41883 Russell Extension Apt. 470, East Jeffrey, ND 15376",Lake Brad,Alabama,Romania,79745,2024-12-05,Premium,Referral
C000958,Calvin,Valdez,jessica03@example.com,(319)960-1854x9907,"2185 Ramos Forest, North Jeffrey, AS 83657",Lindseyland,Missouri,Kuwait,24232,2025-01-04,Basic,Paid Search
C000959,Sandra,Frank,jacksonpaul@example.com,+1-541-544-6167,"502 Andrew Stream, North Janiceburgh, NC 19385",South Beckyborough,Wyoming,Mali,03762,2025-01-22,Basic,Paid Search
C000960,Cynthia,Arellano,qramsey@example.net,(209)821-5238,"9279 Armstrong Pines Suite 333, New Matthew, TX 40167",Ashleyshire,Texas,Paraguay,72958,2024-07-07,Standard,Email
C000961,Amanda,Thomas,moralescarl@example.com,205.972.0306x32842,"PSC 5775, Box 2459, APO AP 68160",Brownshire,Louisiana,New Zealand,33954,2025-07-03,Premium,Referral
C000962,Rachel,Meyers,zmelton@example.net,+1-673-519-9735x86236,"535 Anthony Square Apt. 136, Port Deborah, MN 27906",North James,South Carolina,Singapore,26161,2025-03-01,Standard,Paid Search
C000963,Laura,Perkins,djackson@example.org,469-818-5379,"73777 Harper Meadow, Petersonstad, MN 35432",New Janetburgh,Mississippi,Guernsey,68555,2025-02-01,Basic,Email
C000964,Sarah,Anderson,npalmer@example.com,+1-541-761-6974x079,"35438 Herman Plaza, Lake Jack, GA 17961",North Jeffreybury,Virginia,Turkmenistan,02439,2025-06-05,Premium,Organic
C000965,Tamara,Burns,steven41@example.com,(525)274-6438x891,"7663 Andrew Mall, Singhfurt, OH 62883",Port Lisa,Idaho,Niger,99774,2025-07-14,Basic,Social Media
C000966,Maria,Martin,gwilliams@example.net,441.816.1313,"91164 Justin Points Apt. 877, South Jessicaton, PA 50873",Marychester,Minnesota,Cook Islands,80158,2025-07-13,Premium,Referral
C000967,Peter,Prince,reevesdaniel@example.net,001-384-864-4939,"60147 Angela Route Apt. 280, Drewfurt, WI 50886",Lake Williamland,Missouri,Peru,40247,2024-04-15,Basic,Referral
C000968,Katherine,Mckenzie,turnersusan@example.com,(218)444-6884x256,"3654 Cassandra Green, Markburgh, MH 99404",West Steven,Connecticut,Solomon Islands,35005,2025-03-06,Basic,Referral
C000969,Mckenzie,Martin,bakermark@example.org,366.547.0416,"Unit 6889 Box 2668, DPO AP 79421",East Megan,Virginia,Central African Republic,21272,2025-04-04,Premium,Email
C000970,Kimberly,Cook,simmonsaustin@example.com,638-715-6321,"2395 Laura Shores, North Jacobburgh, CA 92617",Port Charlotteborough,California,Kyrgyz Republic,80636,2024-07-04,Standard,Organic
C000971,Laurie,Martinez,rickklein@example.com,9098810428,"671 Daniel Rue, West Williamport, VI 75467",Jessicaburgh,Indiana,Zimbabwe,48337,2025-02-15,Basic,Email
C000972,Joyce,Cruz,amberdillon@example.org,697.369.3561,"7207 Velasquez Gateway Suite 674, North Juliemouth, NY 51721",Smithtown,New Hampshire,Antigua and Barbuda,74762,2023-10-11,Standard,Social Media
C000973,Tracy,Freeman,albertsimmons@example.net,+1-883-942-8112x0667,"255 Savage Stravenue, Terrellside, PR 59431",Hallstad,Pennsylvania,Estonia,39075,2025-05-13,Basic,Organic
C000974,Steven,Keller,phampton@example.com,001-665-526-5095,"32787 Campos Village Apt. 613, Burkeville, NJ 50176",Ryanstad,West Virginia,Colombia,08981,2025-03-02,Standard,Organic
C000975,Felicia,Zuniga,edgar26@example.net,+1-923-314-1944,"525 Luis Cape, Scottmouth, AZ 04416",New Brittany,Virginia,Netherlands,66415,2023-12-05,Standard,Paid Search
C000976,Suzanne,Flores,john92@example.org,208.985.5323,"PSC 7173, Box 9114, APO AP 25843",South Cassidy,Illinois,Bahrain,22688,2024-12-06,Basic,Organic
C000977,Stephanie,Ferguson,uhendricks@example.net,341-956-7233x75271,"USNV Miller, FPO AP 22302",New Jamesside,Utah,Faroe Islands,86622,2025-02-12,Basic,Social Media
C000978,Gabrielle,Anderson,dhebert@example.org,001-873-470-3930x55932,"105 Renee Passage Apt. 659, Port Christinastad, AR 33478",Veronicamouth,Washington,Serbia,66787,2024-02-20,Premium,Organic
C000979,Samantha,Blake,mcdowellbrittany@example.com,(681)417-4581x62335,"15597 Clark Garden Suite 806, North Jacobborough, NE 20499",Spencerfurt,Montana,Guam,85711,2025-01-28,Standard,Referral
C000980,James,Fernandez,singhnancy@example.com,+1-441-505-9773x2913,"228 Holden Throughway, East Jonathan, VI 88335",South Heather,Maine,Bhutan,02730,2024-12-07,Standard,Paid Search
C000981,Charles,Gilbert,kyle44@example.net,+1-855-776-3741x3299,"26253 Thomas Greens, Singletonberg, NE 86013",North Elizabeth,Texas,Congo,17625,2024-03-29,Basic,Email
C000982,Jessica,Walters,zgonzales@example.com,001-475-413-5879x632,"PSC 4594, Box 3121, APO AE 53812",Maryview,Montana,China,29667,2025-01-15,Basic,Email
C000983,Calvin,Camacho,dominiquecole@example.net,618.373.0489x36547,"20825 James Fall, Stanleyfurt, WV 96350",Lake Ronaldview,Kentucky,Saint Pierre and Miquelon,59642,2024-06-10,Basic,Paid Search
C000984,Johnny,Peterson,rjensen@example.com,291-517-7121,"0097 Alvarez Drive, Laurenborough, HI 21445",Matthewfurt,Kentucky,Macao,23807,2023-08-16,Premium,Organic
C000985,Danielle,Taylor,morenoderrick@example.net,356.262.3202x5658,"Unit 9951 Box 9205, DPO AE 99523",North Davidburgh,Iowa,Niue,72839,2024-11-20,Basic,Email
C000986,Steven,Porter,patrick68@example.org,981.613.8487,"5849 Amy Trafficway, Simpsonville, NJ 23301",Gomezport,Montana,Myanmar,33237,2025-03-03,Premium,Social Media
C000987,Erica,Parker,brownmichael@example.org,573.776.5431,"6604 Victoria Light Suite 007, West Lisa, AR 19673",North Amanda,Oregon,Isle of Man,23844,2025-03-14,Premium,Organic
C000988,Ashley,Andrews,jenniferlawrence@example.org,904-306-6495,"3151 Sanders Corner Apt. 069, Ericborough, NJ 12437",South Samantha,Florida,Trinidad and Tobago,16819,2024-03-29,Premium,Organic
C000989,Catherine,Mcfarland,melissa11@example.com,338.869.3643x6866,"24899 Christina Streets, Amandaburgh, MP 96879",North Daniel,Washington,Somalia,13013,2025-05-25,Standard,Social Media
C000990,Elizabeth,Nicholson,angel00@example.com,680-440-2272,"7858 Johnson Rapid Apt. 406, Mullinsland, VA 46024",West Michelletown,Pennsylvania,Haiti,29450,2024-10-04,Basic,Email
C000991,Sarah,Duarte,qwoods@example.net,722-842-6262x9046,"613 Gabrielle Hollow, Turnerville, VT 13233",Lake John,Georgia,Tonga,21366,2024-03-03,Basic,Email
C000992,Dawn,Palmer,nguyenjonathan@example.net,+1-347-604-4191x41673,"6939 Amanda Islands Apt. 064, Booneborough, DE 17640",East Shirleyview,Minnesota,Nepal,13799,2025-02-07,Standard,Organic
C000993,Christopher,Valenzuela,amy42@example.net,+1-867-750-0211x998,"67466 Melissa Turnpike Apt. 891, Derrickborough, TN 88638",North Shelly,South Carolina,Vietnam,82024,2024-01-02,Basic,Paid Search
C000994,Tony,Quinn,xmitchell@example.net,001-356-517-9548x1124,"Unit 1347 Box 2617, DPO AP 99560",Hollybury,Maine,Sierra Leone,98527,2023-08-16,Standard,Social Media
C000995,Laura,Young,reneeorr@example.net,497-207-8444x587,"6706 Lewis Parkway, East Samanthamouth, IA 42309",Harrisfort,Alabama,Puerto Rico,86374,2024-09-29,Premium,Social Media
C000996,Juan,Huber,nchavez@example.com,(569)746-8206x956,"388 Ward Mountain, Carolynview, IN 52028",Brookeburgh,Oklahoma,South Africa,34028,2023-09-06,Standard,Organic
C000997,Jennifer,Alvarado,ccohen@example.net,546.285.3656,"57806 Warner Park Apt. 458, New Kristy, TX 61761",East Williamhaven,North Dakota,Libyan Arab Jamahiriya,29463,2024-04-18,Standard,Email
C000998,Charles,Lynch,suereed@example.com,(382)276-9427x8915,"90926 Williams Streets Apt. 689, Port Catherinetown, WA 95761",Lindatown,Oklahoma,United States of America,69667,2025-06-02,Standard,Email
C000999,Morgan,Beck,vgordon@example.net,918.765.7654x881,"9591 Scott Street, Johnsonstad, WI 53933",Lake Meredith,Louisiana,British Virgin Islands,99898,2024-05-04,Standard,Social Media
C001000,Jonathan,Daniels,davidlawrence@example.org,555.371.0850x9348,"PSC 8449, Box 4339, APO AP 86806",West Anthonyshire,Arkansas,Madagascar,98786,2025-06-16,Premium,Email
